id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/9977,nomao,TPOT,0,0.99585,aws.docker,0.11.1,,stable,2020-04-09T17:55:22,3759.7,220,1,,0.97244,0.99585,
openml.org/t/9977,nomao,TPOT,2,0.993796,aws.docker,0.11.1,,stable,2020-04-09T17:57:04,3702.7,220,1,,0.967218,0.993796,
openml.org/t/9977,nomao,TPOT,3,0.996537,aws.docker,0.11.1,,stable,2020-04-09T17:59:28,3819.6,236,1,,0.97244,0.996537,
openml.org/t/9977,nomao,TPOT,4,0.993954,aws.docker,0.11.1,,stable,2020-04-09T18:00:43,3871.2,236,1,,0.971279,0.993954,
openml.org/t/9977,nomao,TPOT,6,0.99543,aws.docker,0.11.1,,stable,2020-04-09T18:01:11,3737.2,233,1,,0.970691,0.99543,
openml.org/t/9977,nomao,TPOT,1,0.995859,aws.docker,0.11.1,,stable,2020-04-09T18:02:32,4126.1,220,1,,0.971279,0.995859,
openml.org/t/9977,nomao,TPOT,5,0.995351,aws.docker,0.11.1,,stable,2020-04-09T18:03:43,3977.5,236,1,,0.970691,0.995351,
openml.org/t/9977,nomao,TPOT,7,0.996452,aws.docker,0.11.1,,stable,2020-04-09T18:04:18,3867.9,206,1,,0.974173,0.996452,
openml.org/t/9977,nomao,TPOT,8,0.994785,aws.docker,0.11.1,,stable,2020-04-09T18:04:29,3851.5,206,1,,0.96953,0.994785,
openml.org/t/9977,nomao,TPOT,9,0.995769,aws.docker,0.11.1,,stable,2020-04-09T18:21:55,4850.6,206,1,,0.96982,0.995769,
openml.org/t/167120,numerai28.6,TPOT,1,0.527771,aws.docker,0.11.1,,stable,2020-04-09T18:51:32,3883.8,141,1,,0.528654,0.527771,
openml.org/t/167120,numerai28.6,TPOT,2,0.514845,aws.docker,0.11.1,,stable,2020-04-09T18:53:52,4009.9,141,1,,0.515781,0.514845,
openml.org/t/167120,numerai28.6,TPOT,3,0.516333,aws.docker,0.11.1,,stable,2020-04-09T18:55:45,4033.4,141,1,,0.517234,0.516333,
openml.org/t/167120,numerai28.6,TPOT,5,0.521131,aws.docker,0.11.1,,stable,2020-04-09T18:58:01,3779.3,173,1,,0.52201,0.521131,
openml.org/t/167120,numerai28.6,TPOT,0,0.519253,aws.docker,0.11.1,,stable,2020-04-09T18:58:32,4526.4,141,1,,0.520141,0.519253,
openml.org/t/167120,numerai28.6,TPOT,6,0.521105,aws.docker,0.11.1,,stable,2020-04-09T18:59:04,3794.1,173,1,,0.52201,0.521105,
openml.org/t/167120,numerai28.6,TPOT,7,0.518857,aws.docker,0.11.1,,stable,2020-04-09T18:59:05,3696.3,173,1,,0.519726,0.518857,
openml.org/t/167120,numerai28.6,TPOT,8,0.525326,aws.docker,0.11.1,,stable,2020-04-09T19:00:11,3737.9,173,1,,0.526267,0.525326,
openml.org/t/167120,numerai28.6,TPOT,4,0.528296,aws.docker,0.11.1,,stable,2020-04-09T19:00:25,3946.3,141,1,,0.529174,0.528296,
openml.org/t/167120,numerai28.6,TPOT,9,0.520099,aws.docker,0.11.1,,stable,2020-04-09T19:01:25,3781.6,173,1,,0.520972,0.520099,
openml.org/t/168338,riccardo,TPOT,2,,aws.docker,0.11.1,,stable,2020-04-09T19:22:39,4764.1,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,1,0.991333,aws.docker,0.11.1,,stable,2020-04-09T19:24:12,3946.7,16,1,,0.987,0.991333,
openml.org/t/168338,riccardo,TPOT,4,,aws.docker,0.11.1,,stable,2020-04-09T19:25:12,4832.1,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,0,,aws.docker,0.11.1,,stable,2020-04-09T19:25:15,5199.8,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,3,,aws.docker,0.11.1,,stable,2020-04-09T19:25:48,4898.6,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,8,,aws.docker,0.11.1,,stable,2020-04-09T19:29:05,4863.8,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,7,,aws.docker,0.11.1,,stable,2020-04-09T19:29:19,4894.3,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,5,,aws.docker,0.11.1,,stable,2020-04-09T19:34:12,5276.5,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,6,,aws.docker,0.11.1,,stable,2020-04-09T19:34:28,5219.0,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168338,riccardo,TPOT,9,,aws.docker,0.11.1,,stable,2020-04-09T19:56:34,5465.4,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/146212,Shuttle,TPOT,0,0.000982874,aws.docker,0.11.1,,stable,2020-04-09T20:27:29,3646.8,320,1,,0.999828,,0.000982874
openml.org/t/146212,Shuttle,TPOT,1,0.000129288,aws.docker,0.11.1,,stable,2020-04-09T20:29:17,3676.7,351,1,,1.0,,0.000129288
openml.org/t/146212,Shuttle,TPOT,2,0.000290866,aws.docker,0.11.1,,stable,2020-04-09T20:29:56,3639.5,385,1,,1.0,,0.000290866
openml.org/t/146212,Shuttle,TPOT,3,0.000548711,aws.docker,0.11.1,,stable,2020-04-09T20:30:26,3675.0,349,1,,0.999828,,0.000548711
openml.org/t/146212,Shuttle,TPOT,4,0.000281452,aws.docker,0.11.1,,stable,2020-04-09T20:31:50,3733.8,382,1,,1.0,,0.000281452
openml.org/t/146212,Shuttle,TPOT,5,0.00041661,aws.docker,0.11.1,,stable,2020-04-09T20:33:26,3627.3,351,1,,0.999828,,0.00041661
openml.org/t/146212,Shuttle,TPOT,6,0.000526534,aws.docker,0.11.1,,stable,2020-04-09T20:34:30,3679.4,321,1,,0.999828,,0.000526534
openml.org/t/146212,Shuttle,TPOT,7,0.000333566,aws.docker,0.11.1,,stable,2020-04-09T20:38:49,3649.9,321,1,,1.0,,0.000333566
openml.org/t/146212,Shuttle,TPOT,8,0.00117686,aws.docker,0.11.1,,stable,2020-04-09T20:43:16,3897.9,351,1,,0.999655,,0.00117686
openml.org/t/168332,Robert,TPOT,3,1.73141,aws.docker,0.11.1,,stable,2020-04-09T20:47:12,5209.4,90,1,,0.437,,1.73141
