id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss,models_ensemble_count,predict_duration
openml.org/t/168331,Volkert,AutoGluon,6,0.75568,aws.docker,0.0.9,,stable,2020-05-14T03:55:41,890.3,11,1,,0.733836,,0.75568,6,5.22853
openml.org/t/168331,Volkert,AutoGluon,7,0.769523,aws.docker,0.0.9,,stable,2020-05-14T03:56:49,903.4,11,1,,0.726462,,0.769523,6,5.27074
openml.org/t/146825,Fashion-MNIST,AutoGluon,0,0.254369,aws.docker,0.0.9,,stable,2020-05-14T03:58:12,2936.9,11,1,,0.907714,,0.254369,5,2.94316
openml.org/t/146825,Fashion-MNIST,AutoGluon,9,0.253231,aws.docker,0.0.9,,stable,2020-05-14T04:03:40,2924.8,11,1,,0.904714,,0.253231,6,108.992
openml.org/t/146825,Fashion-MNIST,AutoGluon,4,0.240341,aws.docker,0.0.9,,stable,2020-05-14T04:04:21,3251.7,11,1,,0.909857,,0.240341,5,3.05314
openml.org/t/146825,Fashion-MNIST,AutoGluon,2,0.252755,aws.docker,0.0.9,,stable,2020-05-14T04:04:36,3298.3,11,1,,0.907429,,0.252755,5,2.98116
openml.org/t/146825,Fashion-MNIST,AutoGluon,1,0.250163,aws.docker,0.0.9,,stable,2020-05-14T04:04:47,3310.4,11,1,,0.908857,,0.250163,5,2.76025
openml.org/t/146825,Fashion-MNIST,AutoGluon,8,0.245352,aws.docker,0.0.9,,stable,2020-05-14T04:06:42,3121.3,11,1,,0.912571,,0.245352,6,101.466
openml.org/t/146825,Fashion-MNIST,AutoGluon,5,0.245951,aws.docker,0.0.9,,stable,2020-05-14T04:09:57,3571.4,11,1,,0.907429,,0.245951,5,3.21789
openml.org/t/146825,Fashion-MNIST,AutoGluon,7,0.247494,aws.docker,0.0.9,,stable,2020-05-14T04:11:56,3661.2,11,1,,0.910286,,0.247494,5,2.93819
openml.org/t/146825,Fashion-MNIST,AutoGluon,3,0.238226,aws.docker,0.0.9,,stable,2020-05-14T04:12:56,3775.2,11,1,,0.912857,,0.238226,4,1.85502
openml.org/t/168338,riccardo,AutoGluon,3,0.999863,aws.docker,0.0.9,,stable,2020-05-14T04:15:26,1329.5,11,1,,0.9975,0.999863,,4,4.05954
openml.org/t/146825,Fashion-MNIST,AutoGluon,6,0.223435,aws.docker,0.0.9,,stable,2020-05-14T04:15:48,3729.1,11,1,,0.915714,,0.223435,6,99.3025
openml.org/t/168338,riccardo,AutoGluon,5,0.99982,aws.docker,0.0.9,,stable,2020-05-14T04:16:19,1408.7,11,1,,0.997,0.99982,,5,4.95931
openml.org/t/168338,riccardo,AutoGluon,0,0.999777,aws.docker,0.0.9,,stable,2020-05-14T04:16:08,1388.8,11,1,,0.9975,0.999777,,6,5.8263
openml.org/t/168338,riccardo,AutoGluon,6,0.999867,aws.docker,0.0.9,,stable,2020-05-14T04:17:20,1419.9,11,1,,0.998,0.999867,,6,9.58909
openml.org/t/168338,riccardo,AutoGluon,2,0.999744,aws.docker,0.0.9,,stable,2020-05-14T04:17:08,1473.6,11,1,,0.9955,0.999744,,5,5.00811
openml.org/t/168338,riccardo,AutoGluon,1,0.999557,aws.docker,0.0.9,,stable,2020-05-14T04:17:36,1454.6,11,1,,0.9965,0.999557,,5,5.1894
openml.org/t/168338,riccardo,AutoGluon,9,0.999777,aws.docker,0.0.9,,stable,2020-05-14T04:18:12,1467.7,11,1,,0.996,0.999777,,3,3.05254
openml.org/t/168338,riccardo,AutoGluon,8,0.999947,aws.docker,0.0.9,,stable,2020-05-14T04:18:31,1471.5,11,1,,0.999,0.999947,,4,4.10372
openml.org/t/168338,riccardo,AutoGluon,4,0.999781,aws.docker,0.0.9,,stable,2020-05-14T04:19:11,1566.5,11,1,,0.9975,0.999781,,4,3.95574
openml.org/t/168338,riccardo,AutoGluon,7,0.999625,aws.docker,0.0.9,,stable,2020-05-14T04:19:22,1521.1,11,1,,0.9945,0.999625,,8,7.88785
openml.org/t/168332,Robert,AutoGluon,2,1.30316,aws.docker,0.0.9,,stable,2020-05-14T07:56:45,14480.4,11,1,,0.538,,1.30316,5,32.3219
openml.org/t/168332,Robert,AutoGluon,7,1.26633,aws.docker,0.0.9,,stable,2020-05-14T07:56:43,14480.6,11,1,,0.557,,1.26633,6,34.2944
openml.org/t/168332,Robert,AutoGluon,1,1.29579,aws.docker,0.0.9,,stable,2020-05-14T07:56:53,14475.8,11,1,,0.551,,1.29579,4,31.512
openml.org/t/168332,Robert,AutoGluon,0,1.2805,aws.docker,0.0.9,,stable,2020-05-14T07:56:42,14484.3,11,1,,0.558,,1.2805,4,31.6317
openml.org/t/168332,Robert,AutoGluon,3,1.30662,aws.docker,0.0.9,,stable,2020-05-14T07:57:18,14479.9,11,1,,0.541,,1.30662,6,34.1895
openml.org/t/168332,Robert,AutoGluon,4,1.2802,aws.docker,0.0.9,,stable,2020-05-14T07:57:32,14479.0,11,1,,0.545,,1.2802,5,32.4899
openml.org/t/168332,Robert,AutoGluon,9,1.28513,aws.docker,0.0.9,,stable,2020-05-14T07:57:52,14481.9,11,1,,0.54,,1.28513,5,32.2355
openml.org/t/168332,Robert,AutoGluon,6,1.22602,aws.docker,0.0.9,,stable,2020-05-14T07:57:55,14472.6,11,1,,0.569,,1.22602,5,32.495
openml.org/t/168332,Robert,AutoGluon,8,1.26109,aws.docker,0.0.9,,stable,2020-05-14T07:58:21,14475.2,11,1,,0.562,,1.26109,5,33.6696
openml.org/t/168332,Robert,AutoGluon,5,1.28618,aws.docker,0.0.9,,stable,2020-05-14T07:58:04,14478.1,11,1,,0.544,,1.28618,5,32.6766
