id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss,models_ensemble_count,predict_duration
openml.org/t/146825,Fashion-MNIST,AutoGluon,9,0.253231,aws.docker,0.0.9,,stable,2020-05-14T03:15:04,2912.2,11,1,,0.904714,,0.253231,6,106.795
openml.org/t/3945,KDDCup09_appetency,AutoGluon,5,0.844074,aws.docker,0.0.9,,stable,2020-05-14T03:15:28,285.6,11,1,,0.9822,0.844074,,5,5.7785
openml.org/t/3945,KDDCup09_appetency,AutoGluon,2,0.845337,aws.docker,0.0.9,,stable,2020-05-14T03:15:26,293.7,11,1,,0.9822,0.845337,,4,5.56241
openml.org/t/3945,KDDCup09_appetency,AutoGluon,0,0.865045,aws.docker,0.0.9,,stable,2020-05-14T03:15:32,304.0,11,1,,0.9822,0.865045,,6,6.18158
openml.org/t/3945,KDDCup09_appetency,AutoGluon,3,0.819017,aws.docker,0.0.9,,stable,2020-05-14T03:15:32,304.0,11,1,,0.9822,0.819017,,6,3.75333
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoGluon,8,0.0744366,aws.docker,0.0.9,,stable,2020-05-14T03:15:36,404.9,11,1,,0.960955,,0.0744366,2,0.0902476
openml.org/t/3945,KDDCup09_appetency,AutoGluon,6,0.85124,aws.docker,0.0.9,,stable,2020-05-14T03:16:10,304.8,11,1,,0.9822,0.85124,,4,5.80791
openml.org/t/3945,KDDCup09_appetency,AutoGluon,4,0.854733,aws.docker,0.0.9,,stable,2020-05-14T03:15:59,310.0,11,1,,0.9822,0.854733,,5,1.12548
openml.org/t/3945,KDDCup09_appetency,AutoGluon,7,0.844927,aws.docker,0.0.9,,stable,2020-05-14T03:16:19,295.4,11,1,,0.9822,0.844927,,5,1.14751
openml.org/t/3945,KDDCup09_appetency,AutoGluon,1,0.819811,aws.docker,0.0.9,,stable,2020-05-14T03:16:50,294.0,11,1,,0.9822,0.819811,,5,6.10307
openml.org/t/3945,KDDCup09_appetency,AutoGluon,8,0.827427,aws.docker,0.0.9,,stable,2020-05-14T03:17:00,318.3,11,1,,0.9822,0.827427,,6,8.8926
openml.org/t/146825,Fashion-MNIST,AutoGluon,2,0.252755,aws.docker,0.0.9,,stable,2020-05-14T03:16:42,3289.5,11,1,,0.907429,,0.252755,5,2.89624
openml.org/t/146825,Fashion-MNIST,AutoGluon,4,0.240341,aws.docker,0.0.9,,stable,2020-05-14T03:16:49,3286.6,11,1,,0.909857,,0.240341,5,2.96739
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoGluon,9,0.0641588,aws.docker,0.0.9,,stable,2020-05-14T03:17:12,487.6,11,1,,0.966525,,0.0641588,2,0.0693209
openml.org/t/146825,Fashion-MNIST,AutoGluon,8,0.245352,aws.docker,0.0.9,,stable,2020-05-14T03:17:17,3067.5,11,1,,0.912571,,0.245352,6,101.265
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoGluon,7,0.0648129,aws.docker,0.0.9,,stable,2020-05-14T03:17:43,511.1,11,1,,0.966756,,0.0648129,2,0.0735271
openml.org/t/3945,KDDCup09_appetency,AutoGluon,9,0.841573,aws.docker,0.0.9,,stable,2020-05-14T03:18:04,312.6,11,1,,0.9822,0.841573,,6,7.89781
openml.org/t/168335,MiniBooNE,AutoGluon,0,0.986503,aws.docker,0.0.9,,stable,2020-05-14T03:19:23,302.8,11,1,,0.948028,0.986503,,5,4.17707
openml.org/t/168335,MiniBooNE,AutoGluon,1,0.98763,aws.docker,0.0.9,,stable,2020-05-14T03:19:29,318.7,11,1,,0.948951,0.98763,,5,0.707234
openml.org/t/168335,MiniBooNE,AutoGluon,3,0.98856,aws.docker,0.0.9,,stable,2020-05-14T03:20:58,316.0,11,1,,0.953025,0.98856,,4,0.686567
openml.org/t/9977,nomao,AutoGluon,0,0.996357,aws.docker,0.0.9,,stable,2020-05-14T03:21:05,98.8,11,1,,0.975631,0.996357,,3,0.220186
openml.org/t/168335,MiniBooNE,AutoGluon,2,0.988047,aws.docker,0.0.9,,stable,2020-05-14T03:21:00,334.6,11,1,,0.951641,0.988047,,4,0.7676
openml.org/t/168335,MiniBooNE,AutoGluon,4,0.988392,aws.docker,0.0.9,,stable,2020-05-14T03:20:57,297.1,11,1,,0.95133,0.988392,,4,0.636944
openml.org/t/9977,nomao,AutoGluon,2,0.995146,aws.docker,0.0.9,,stable,2020-05-14T03:21:15,112.9,11,1,,0.97244,0.995146,,4,0.268101
openml.org/t/9977,nomao,AutoGluon,3,0.997048,aws.docker,0.0.9,,stable,2020-05-14T03:21:21,100.2,11,1,,0.977662,0.997048,,4,0.278826
openml.org/t/9977,nomao,AutoGluon,1,0.996824,aws.docker,0.0.9,,stable,2020-05-14T03:21:34,130.2,11,1,,0.975341,0.996824,,5,0.44697
openml.org/t/9977,nomao,AutoGluon,5,0.995764,aws.docker,0.0.9,,stable,2020-05-14T03:21:58,110.2,11,1,,0.973012,0.995764,,4,0.278437
openml.org/t/9977,nomao,AutoGluon,6,0.995911,aws.docker,0.0.9,,stable,2020-05-14T03:21:53,106.5,11,1,,0.972722,0.995911,,4,0.256458
openml.org/t/9977,nomao,AutoGluon,4,0.996199,aws.docker,0.0.9,,stable,2020-05-14T03:22:04,141.8,11,1,,0.975631,0.996199,,4,0.281682
openml.org/t/168335,MiniBooNE,AutoGluon,5,0.987153,aws.docker,0.0.9,,stable,2020-05-14T03:21:59,297.4,11,1,,0.953022,0.987153,,4,1.04519
openml.org/t/9977,nomao,AutoGluon,7,0.997446,aws.docker,0.0.9,,stable,2020-05-14T03:22:11,106.2,11,1,,0.978236,0.997446,,4,0.285274
openml.org/t/146825,Fashion-MNIST,AutoGluon,7,0.247494,aws.docker,0.0.9,,stable,2020-05-14T03:22:18,3597.6,11,1,,0.910286,,0.247494,5,2.90155
openml.org/t/9977,nomao,AutoGluon,8,0.995257,aws.docker,0.0.9,,stable,2020-05-14T03:22:41,113.2,11,1,,0.9704,0.995257,,4,0.274397
openml.org/t/146825,Fashion-MNIST,AutoGluon,5,0.245951,aws.docker,0.0.9,,stable,2020-05-14T03:22:32,3616.3,11,1,,0.907429,,0.245951,5,3.17848
openml.org/t/146825,Fashion-MNIST,AutoGluon,3,0.238226,aws.docker,0.0.9,,stable,2020-05-14T03:23:05,3684.4,11,1,,0.912857,,0.238226,4,1.89762
openml.org/t/167120,numerai28.6,AutoGluon,0,0.524214,aws.docker,0.0.9,,stable,2020-05-14T03:24:18,161.5,11,1,,0.516715,0.524214,,5,0.189972
openml.org/t/168335,MiniBooNE,AutoGluon,6,0.989908,aws.docker,0.0.9,,stable,2020-05-14T03:24:27,320.6,11,1,,0.957327,0.989908,,5,1.8704
openml.org/t/167120,numerai28.6,AutoGluon,3,0.518209,aws.docker,0.0.9,,stable,2020-05-14T03:24:45,155.8,11,1,,0.51713,0.518209,,5,9.72243
openml.org/t/167120,numerai28.6,AutoGluon,1,0.521765,aws.docker,0.0.9,,stable,2020-05-14T03:24:17,162.1,11,1,,0.520245,0.521765,,3,0.20237
openml.org/t/167120,numerai28.6,AutoGluon,2,0.515534,aws.docker,0.0.9,,stable,2020-05-14T03:24:32,164.3,11,1,,0.515158,0.515534,,7,10.5078
openml.org/t/168335,MiniBooNE,AutoGluon,9,0.989339,aws.docker,0.0.9,,stable,2020-05-14T03:24:51,300.5,11,1,,0.953944,0.989339,,5,1.10798
openml.org/t/167120,numerai28.6,AutoGluon,4,0.523719,aws.docker,0.0.9,,stable,2020-05-14T03:25:00,149.9,11,1,,0.521179,0.523719,,7,16.0429
openml.org/t/9977,nomao,AutoGluon,9,0.996311,aws.docker,0.0.9,,stable,2020-05-14T03:25:07,120.6,11,1,,0.975044,0.996311,,5,0.530194
